Stock,Date,Price,Open,High,Low,Vol.,Change %,Daily Price Change,Daily % Change,High–Low Range,High–Low % Range,Previous Close,Daily Return %,Volume % Change,Month / Year,Day Type
Axis Bank,31-03-2023,858.5,854.9,860.9,847.5,12950000,1.89%,3.6,0.004211019,13.40,0.015811209,864.60,-0.00705529,-0.02,Mar-2023,Down Day
Axis Bank,29-03-2023,842.6,832.5,848.45,830,17120000,1.22%,10.1,0.012132132,18.45,0.022228916,858.50,-0.01852068,0.32,Mar-2023,Down Day
Axis Bank,28-03-2023,832.45,837.4,837.4,826.05,11000000,-0.11%,-4.95,-0.005911154,11.35,0.013740088,842.60,-0.01204605,-0.36,Mar-2023,Down Day
Axis Bank,27-03-2023,833.35,841.05,842.2,829.2,10600000,-0.78%,-7.7,-0.009155223,13.00,0.015677762,832.45,0.00108115,-0.04,Mar-2023,Up Day
Axis Bank,24-03-2023,839.9,846.25,852.5,837.25,8080000,-1.05%,-6.35,-0.007503693,15.25,0.018214392,833.35,0.00785984,-0.24,Mar-2023,Up Day
Axis Bank,23-03-2023,848.8,847,861.15,845.1,9860000,-0.10%,1.8,0.002125148,16.05,0.018991835,839.90,0.01059650,0.22,Mar-2023,Up Day
Axis Bank,22-03-2023,849.65,855.6,859.8,847.05,8020000,-0.70%,-5.95,-0.006954184,12.75,0.01505224,848.80,0.00100141,-0.19,Mar-2023,Up Day
Axis Bank,21-03-2023,855.6,840.1,857.35,838.75,11490000,2.16%,15.5,0.018450185,18.60,0.022175857,849.65,0.00700288,0.43,Mar-2023,Up Day
Axis Bank,20-03-2023,837.55,836,841,825.55,10740000,0.02%,1.55,0.001854067,15.45,0.018714796,855.60,-0.02109631,-0.07,Mar-2023,Down Day
Axis Bank,17-03-2023,837.4,835,841.5,823,7760000,0.82%,2.4,0.002874251,18.50,0.022478736,837.55,-0.00017909,-0.28,Mar-2023,Down Day
Axis Bank,16-03-2023,830.55,821.5,837.9,814.3,8790000,0.79%,9.05,0.011016433,23.60,0.028981948,837.40,-0.00818008,0.13,Mar-2023,Down Day
Axis Bank,15-03-2023,824.05,838.05,843.5,819.35,6650000,-1.06%,-14,-0.016705447,24.15,0.029474584,830.55,-0.00782614,-0.24,Mar-2023,Down Day
Axis Bank,14-03-2023,832.85,828,835.7,817.4,12570000,0.06%,4.85,0.005857488,18.30,0.02238806,824.05,0.01067896,0.89,Mar-2023,Up Day
Axis Bank,13-03-2023,832.35,845.6,857,828.45,8320000,-2.29%,-13.25,-0.015669347,28.55,0.034461947,832.85,-0.00060035,-0.34,Mar-2023,Down Day
Axis Bank,10-03-2023,851.9,859.6,861.6,845.5,11200000,-1.83%,-7.7,-0.008957655,16.10,0.019041987,832.35,0.02348772,0.35,Mar-2023,Up Day
Axis Bank,09-03-2023,867.8,862.5,874.25,862,14750000,0.80%,5.3,0.006144928,12.25,0.014211137,851.90,0.01866416,0.32,Mar-2023,Up Day
Axis Bank,08-03-2023,860.95,858.5,862.5,853.05,8790000,0.17%,2.45,0.002853815,9.45,0.011077897,867.80,-0.00789352,-0.40,Mar-2023,Down Day
Axis Bank,06-03-2023,859.5,856.95,863.75,855.6,10780000,0.80%,2.55,0.00297567,8.15,0.009525479,860.95,-0.00168419,0.23,Mar-2023,Down Day
Axis Bank,03-03-2023,852.65,849.75,858.6,845.6,7980000,0.85%,2.9,0.003412768,13.00,0.015373699,859.50,-0.00796975,-0.26,Mar-2023,Down Day
Axis Bank,02-03-2023,845.45,866,866.8,843.5,13900000,-2.28%,-20.55,-0.023729792,23.30,0.027622999,852.65,-0.00844426,0.74,Mar-2023,Down Day
Axis Bank,01-03-2023,865.15,846.05,868.75,845.05,12350000,2.49%,19.1,0.022575498,23.70,0.028045678,845.45,0.02330120,-0.11,Mar-2023,Up Day
Axis Bank,28-02-2023,844.1,855.95,857.6,840,13010000,-1.20%,-11.85,-0.013844267,17.60,0.020952381,865.15,-0.02433104,0.05,Feb-2023,Down Day
Axis Bank,27-02-2023,854.35,851.85,858.45,845.95,8060000,0.35%,2.5,0.002934789,12.50,0.014776287,844.10,0.01214311,-0.38,Feb-2023,Up Day
Axis Bank,24-02-2023,851.4,850.1,854.6,844.45,7760000,0.83%,1.3,0.001529232,10.15,0.012019658,854.35,-0.00345292,-0.04,Feb-2023,Down Day
Axis Bank,23-02-2023,844.35,833.05,848.25,830.2,8440000,1.32%,11.3,0.013564612,18.05,0.021741749,851.40,-0.00828048,0.09,Feb-2023,Down Day
Axis Bank,22-02-2023,833.35,840,843,829.55,6980000,-1.27%,-6.65,-0.007916667,13.45,0.01621361,844.35,-0.01302777,-0.17,Feb-2023,Down Day
Axis Bank,21-02-2023,844.05,849,849,837.4,9680000,-0.32%,-4.95,-0.005830389,11.60,0.0138524,833.35,0.01283974,0.39,Feb-2023,Up Day
Axis Bank,20-02-2023,846.75,859.7,861.2,842.5,5990000,-0.95%,-12.95,-0.015063394,18.70,0.022195846,844.05,0.00319886,-0.38,Feb-2023,Up Day
Axis Bank,17-02-2023,854.9,861,868.25,850,8420000,-1.14%,-6.1,-0.007084785,18.25,0.021470588,846.75,0.00962504,0.41,Feb-2023,Up Day
Axis Bank,16-02-2023,864.75,872.8,874.3,862.25,5840000,-0.41%,-8.05,-0.00922319,12.05,0.013975065,854.90,0.01152182,-0.31,Feb-2023,Up Day
Axis Bank,15-02-2023,868.3,872,872.2,861.6,7320000,-0.28%,-3.7,-0.004243119,10.60,0.012302693,864.75,0.00410523,0.25,Feb-2023,Up Day
Axis Bank,14-02-2023,870.75,862.55,871.9,854.25,7530000,1.36%,8.2,0.009506695,17.65,0.020661399,868.30,0.00282161,0.03,Feb-2023,Up Day
Axis Bank,13-02-2023,859.1,867.25,870.45,856.5,5710000,-0.94%,-8.15,-0.009397521,13.95,0.016287215,870.75,-0.01337927,-0.24,Feb-2023,Down Day
Axis Bank,10-02-2023,867.25,872.05,872.7,865.15,4600000,-0.05%,-4.8,-0.005504272,7.55,0.00872681,859.10,0.00948667,-0.19,Feb-2023,Up Day
Axis Bank,09-02-2023,867.7,876.15,876.15,862.55,5990000,-0.46%,-8.45,-0.009644467,13.60,0.015767202,867.25,0.00051888,0.30,Feb-2023,Up Day
Axis Bank,08-02-2023,871.75,882.1,886.45,868.25,6570000,-0.84%,-10.35,-0.011733364,18.20,0.020961705,867.70,0.00466751,0.10,Feb-2023,Up Day
Axis Bank,07-02-2023,879.1,886.85,888.4,871.5,5060000,-0.40%,-7.75,-0.008738795,16.90,0.019391853,871.75,0.00843132,-0.23,Feb-2023,Up Day
Axis Bank,06-02-2023,882.65,871.85,899.15,870.6,10130000,0.01%,10.8,0.012387452,28.55,0.032793476,879.10,0.00403822,1.00,Feb-2023,Up Day
Axis Bank,03-02-2023,882.6,873,885,859.25,7370000,1.63%,9.6,0.010996564,25.75,0.029967995,882.65,-0.00005665,-0.27,Feb-2023,Down Day
Axis Bank,02-02-2023,868.45,850.95,872,837.05,9570000,1.31%,17.5,0.020565251,34.95,0.041753778,882.60,-0.01603218,0.30,Feb-2023,Down Day
Axis Bank,01-02-2023,857.25,876.3,895.2,833.3,12410000,-1.65%,-19.05,-0.02173913,61.90,0.074282971,868.45,-0.01289654,0.30,Feb-2023,Down Day
Axis Bank,31-01-2023,871.6,873,879.3,861.1,16860000,-0.03%,-1.4,-0.001603666,18.20,0.021135757,857.25,0.01673957,0.36,Jan-2023,Up Day
Axis Bank,30-01-2023,871.85,851.9,885.5,846.15,21230000,-0.22%,19.95,0.023418242,39.35,0.046504757,871.60,0.00028683,0.26,Jan-2023,Up Day
Axis Bank,27-01-2023,873.75,892.35,892.5,851,17300000,-2.08%,-18.6,-0.020843839,41.50,0.048766157,871.85,0.00217927,-0.19,Jan-2023,Up Day
Axis Bank,25-01-2023,892.35,905,907.45,884.2,11920000,-1.96%,-12.65,-0.013977901,23.25,0.026294956,873.75,0.02128755,-0.31,Jan-2023,Up Day
Axis Bank,24-01-2023,910.2,935,935,903.75,18530000,-2.41%,-24.8,-0.026524064,31.25,0.034578147,892.35,0.02000336,0.55,Jan-2023,Up Day
Axis Bank,23-01-2023,932.7,936,939.7,924.45,5240000,0.23%,-3.3,-0.003525641,15.25,0.016496295,910.20,0.02471984,-0.72,Jan-2023,Up Day
Axis Bank,20-01-2023,930.55,931.25,934.85,924.65,4510000,0.20%,-0.7,-0.000751678,10.20,0.011031201,932.70,-0.00230514,-0.14,Jan-2023,Down Day
Axis Bank,19-01-2023,928.7,923.6,938,920.75,7720000,0.51%,5.1,0.005521871,17.25,0.018734727,930.55,-0.00198807,0.71,Jan-2023,Down Day
Axis Bank,18-01-2023,924,921.9,925.6,913.25,5730000,0.69%,2.1,0.002277904,12.35,0.013523132,928.70,-0.00506084,-0.26,Jan-2023,Down Day
Axis Bank,17-01-2023,917.7,914.95,919.7,906.7,6900000,0.50%,2.75,0.003005629,13.00,0.014337708,924.00,-0.00681818,0.20,Jan-2023,Down Day
Axis Bank,16-01-2023,913.15,940.45,941.75,911.7,10010000,-2.25%,-27.3,-0.029028656,30.05,0.032960404,917.70,-0.00495805,0.45,Jan-2023,Down Day
Axis Bank,13-01-2023,934.15,935.5,937.45,923,9080000,-0.15%,-1.35,-0.001443079,14.45,0.015655471,913.15,0.02299732,-0.09,Jan-2023,Up Day
Axis Bank,12-01-2023,935.55,949.35,949.7,924,8660000,-1.50%,-13.8,-0.014536262,25.70,0.027813853,934.15,0.00149869,-0.05,Jan-2023,Up Day
Axis Bank,11-01-2023,949.75,953,955.75,942.8,7100000,-0.25%,-3.25,-0.003410283,12.95,0.013735681,935.55,0.01517824,-0.18,Jan-2023,Up Day
Axis Bank,10-01-2023,952.15,964,964,942.75,7140000,-0.69%,-11.85,-0.012292531,21.25,0.02254044,949.75,0.00252698,0.01,Jan-2023,Up Day
Axis Bank,09-01-2023,958.75,946.8,960,941.35,7030000,2.01%,11.95,0.012621462,18.65,0.019811972,952.15,0.00693168,-0.02,Jan-2023,Up Day
Axis Bank,06-01-2023,939.9,946.55,950.95,934.3,5790000,-1.02%,-6.65,-0.007025514,16.65,0.017820828,958.75,-0.01966102,-0.18,Jan-2023,Down Day
Axis Bank,05-01-2023,949.55,960,961.9,938.25,7000000,-0.83%,-10.45,-0.010885417,23.65,0.025206501,939.90,0.01026705,0.21,Jan-2023,Up Day
Axis Bank,04-01-2023,957.45,963.5,970,955,9060000,-0.50%,-6.05,-0.00627919,15.00,0.015706806,949.55,0.00831973,0.29,Jan-2023,Up Day
Axis Bank,03-01-2023,962.3,944.75,965.6,942.6,6930000,2.20%,17.55,0.018576343,23.00,0.024400594,957.45,0.00506554,-0.24,Jan-2023,Up Day
Axis Bank,02-01-2023,941.6,932.25,945,931.8,3500000,0.84%,9.35,0.010029499,13.20,0.01416613,962.30,-0.02151096,-0.49,Jan-2023,Down Day
Axis Bank,30-12-2022,933.75,941.25,943.5,930.35,3700000,-0.09%,-7.5,-0.007968127,13.15,0.014134466,941.60,-0.00833687,0.06,Dec-2022,Down Day
Axis Bank,29-12-2022,934.55,922.8,944,915.8,12200000,1.07%,11.75,0.012732987,28.20,0.03079275,933.75,0.00085676,2.30,Dec-2022,Up Day
Axis Bank,28-12-2022,924.7,930.95,937.45,921.3,5960000,-0.80%,-6.25,-0.006713572,16.15,0.017529578,934.55,-0.01053983,-0.51,Dec-2022,Down Day
Axis Bank,27-12-2022,932.2,932.45,937.8,922.6,3350000,0.38%,-0.25,-0.000268111,15.20,0.016475179,924.70,0.00811074,-0.44,Dec-2022,Up Day
Axis Bank,26-12-2022,928.7,908,932.95,905.1,4760000,2.44%,20.7,0.022797357,27.85,0.030770081,932.20,-0.00375456,0.42,Dec-2022,Down Day
Axis Bank,23-12-2022,906.6,912,917.25,904,6370000,-1.41%,-5.4,-0.005921053,13.25,0.01465708,928.70,-0.02379671,0.34,Dec-2022,Down Day
Axis Bank,22-12-2022,919.55,936,936,912.95,9200000,-1.37%,-16.45,-0.017574786,23.05,0.025247823,906.60,0.01428414,0.44,Dec-2022,Up Day
Axis Bank,21-12-2022,932.3,953.1,958.9,928,8370000,-1.84%,-20.8,-0.021823523,30.90,0.033297414,919.55,0.01386548,-0.09,Dec-2022,Up Day
Axis Bank,20-12-2022,949.75,943.75,952.75,940.45,9510000,0.38%,6,0.006357616,12.30,0.013078845,932.30,0.01871715,0.14,Dec-2022,Up Day
Axis Bank,19-12-2022,946.2,935.1,948.1,932.4,4840000,1.19%,11.1,0.011870388,15.70,0.016838267,949.75,-0.00373783,-0.49,Dec-2022,Down Day
Axis Bank,16-12-2022,935.1,932.25,945.2,929.1,6930000,-0.33%,2.85,0.00305712,16.10,0.017328598,946.20,-0.01173114,0.43,Dec-2022,Down Day
Axis Bank,15-12-2022,938.15,939.75,944.95,932.6,7360000,-0.45%,-1.6,-0.00170258,12.35,0.013242548,935.10,0.00326168,0.06,Dec-2022,Up Day
Axis Bank,14-12-2022,942.4,945.65,950.15,938.5,8570000,-0.23%,-3.25,-0.00343679,11.65,0.012413426,938.15,0.00453019,0.16,Dec-2022,Up Day
Axis Bank,13-12-2022,944.6,940.2,949.3,936.6,8140000,0.63%,4.4,0.004679855,12.70,0.013559684,942.40,0.00233447,-0.05,Dec-2022,Up Day
Axis Bank,12-12-2022,938.65,929.9,941.15,922,7620000,0.53%,8.75,0.009409614,19.15,0.020770065,944.60,-0.00629896,-0.06,Dec-2022,Down Day
Axis Bank,09-12-2022,933.7,944,945,927.6,8020000,-0.60%,-10.3,-0.010911017,17.40,0.018758085,938.65,-0.00527353,0.05,Dec-2022,Down Day
Axis Bank,08-12-2022,939.35,915.65,943.95,913.75,17470000,2.70%,23.7,0.025883252,30.20,0.033050616,933.70,0.00605119,1.18,Dec-2022,Up Day
Axis Bank,07-12-2022,914.65,902.8,918,899.85,9100000,1.11%,11.85,0.013125831,18.15,0.020170028,939.35,-0.02629478,-0.48,Dec-2022,Down Day
Axis Bank,06-12-2022,904.65,897.5,906.9,895.7,5350000,0.61%,7.15,0.007966574,11.20,0.012504187,914.65,-0.01093314,-0.41,Dec-2022,Down Day
Axis Bank,05-12-2022,899.2,907,907.3,897.6,5100000,-0.66%,-7.8,-0.008599779,9.70,0.010806595,904.65,-0.00602443,-0.05,Dec-2022,Down Day
Axis Bank,02-12-2022,905.15,898.3,907,891.4,7990000,0.14%,6.85,0.007625515,15.60,0.017500561,899.20,0.00661699,0.57,Dec-2022,Up Day
Axis Bank,01-12-2022,903.85,909.5,909.5,899.5,7050000,0.29%,-5.65,-0.006212205,10.00,0.011117287,905.15,-0.00143623,-0.12,Dec-2022,Down Day
Axis Bank,30-11-2022,901.25,895,905.1,885.45,10450000,0.97%,6.25,0.00698324,19.65,0.022192106,903.85,-0.00287658,0.48,Nov-2022,Down Day
Axis Bank,29-11-2022,892.55,894.4,901.9,890,5660000,0.10%,-1.85,-0.002068426,11.90,0.013370787,901.25,-0.00965326,-0.46,Nov-2022,Down Day
Axis Bank,28-11-2022,891.7,887.7,899.5,885.3,7930000,0.44%,4,0.004506027,14.20,0.016039761,892.55,-0.00095233,0.40,Nov-2022,Down Day
Axis Bank,25-11-2022,887.75,883,891.8,880.9,7610000,1.05%,4.75,0.005379388,10.90,0.012373709,891.70,-0.00442974,-0.04,Nov-2022,Down Day
Axis Bank,24-11-2022,878.55,878,880.8,873.1,4930000,0.44%,0.55,0.000626424,7.70,0.00881915,887.75,-0.01036328,-0.35,Nov-2022,Down Day
Axis Bank,23-11-2022,874.7,873.9,877.8,868.75,5860000,0.53%,0.8,0.000915437,9.05,0.010417266,878.55,-0.00438222,0.19,Nov-2022,Down Day
Axis Bank,22-11-2022,870.05,874.95,877,868.35,5540000,0.00%,-4.9,-0.00560032,8.65,0.009961421,874.70,-0.00531611,-0.05,Nov-2022,Down Day
Axis Bank,21-11-2022,870.05,860,870.95,859,7210000,1.26%,10.05,0.011686047,11.95,0.013911525,870.05,0.00000000,0.30,Nov-2022,Down Day
Axis Bank,18-11-2022,859.2,859.3,865.8,855,7070000,0.12%,-0.1,-0.000116374,10.80,0.012631579,870.05,-0.01247055,-0.02,Nov-2022,Down Day
Axis Bank,17-11-2022,858.2,855.4,861.4,852.7,4910000,0.33%,2.8,0.003273322,8.70,0.010202885,859.20,-0.00116387,-0.31,Nov-2022,Down Day
Axis Bank,16-11-2022,855.4,858,861.6,850.6,6520000,-0.38%,-2.6,-0.003030303,11.00,0.012932048,858.20,-0.00326264,0.33,Nov-2022,Down Day
Axis Bank,15-11-2022,858.65,851.25,859.85,847.2,7120000,0.90%,7.4,0.008693098,12.65,0.014931539,855.40,0.00379939,0.09,Nov-2022,Up Day
Axis Bank,14-11-2022,851,850.5,853.9,847.35,6990000,0.04%,0.5,0.000587889,6.55,0.007729982,858.65,-0.00890933,-0.02,Nov-2022,Down Day
Axis Bank,11-11-2022,850.7,847,854.7,844.15,19330000,0.83%,3.7,0.004368359,10.55,0.012497779,851.00,-0.00035253,1.77,Nov-2022,Down Day
Axis Bank,10-11-2022,843.7,843.7,856.7,841,18960000,-3.43%,0,0,15.70,0.018668252,850.70,-0.00822852,-0.02,Nov-2022,Down Day
Axis Bank,09-11-2022,873.7,875.05,880.75,868.5,10190000,0.09%,-1.35,-0.001542769,12.25,0.014104778,843.70,0.03555766,-0.46,Nov-2022,Up Day
Axis Bank,07-11-2022,872.95,876.25,876.8,861.3,9930000,0.56%,-3.3,-0.003766049,15.50,0.017996052,873.70,-0.00085842,-0.03,Nov-2022,Down Day
Axis Bank,04-11-2022,868.1,869,872.9,862.3,7320000,0.47%,-0.9,-0.001035673,10.60,0.012292706,872.95,-0.00555587,-0.26,Nov-2022,Down Day
Axis Bank,03-11-2022,864.05,857.9,880.4,856,10190000,0.06%,6.15,0.007168668,24.40,0.028504673,868.10,-0.00466536,0.39,Nov-2022,Down Day
Axis Bank,02-11-2022,863.55,875,877,861.6,11030000,-0.94%,-11.45,-0.013085714,15.40,0.017873723,864.05,-0.00057867,0.08,Nov-2022,Down Day
Axis Bank,01-11-2022,871.75,904,904,869,29190000,-3.78%,-32.25,-0.035674779,35.00,0.04027618,863.55,0.00949569,1.65,Nov-2022,Up Day
Axis Bank,31-10-2022,906,908,918,902.1,9040000,0.33%,-2,-0.002202643,15.90,0.01762554,871.75,0.03928879,-0.69,Oct-2022,Up Day
Axis Bank,28-10-2022,903.05,915,917.95,898.9,7320000,-1.32%,-11.95,-0.013060109,19.05,0.021192569,906.00,-0.00325607,-0.19,Oct-2022,Down Day
Axis Bank,27-10-2022,915.15,909,919.95,901.25,11970000,1.36%,6.15,0.006765677,18.70,0.02074896,903.05,0.01339904,0.64,Oct-2022,Up Day
Axis Bank,25-10-2022,902.85,905.7,910.6,891.6,13190000,-0.73%,-2.85,-0.003146737,19.00,0.021310004,915.15,-0.01344042,0.10,Oct-2022,Down Day
Axis Bank,24-10-2022,909.45,916,918.45,905,3090000,1.01%,-6.55,-0.007150655,13.45,0.014861878,902.85,0.00731018,-0.77,Oct-2022,Up Day
Axis Bank,21-10-2022,900.4,860.1,906,855.85,58060000,9.03%,40.3,0.046855017,50.15,0.058596717,909.45,-0.00995107,17.79,Oct-2022,Down Day
Axis Bank,20-10-2022,825.85,824.9,831.9,816.95,11810000,-0.48%,0.95,0.001151655,14.95,0.018299774,900.40,-0.08279653,-0.80,Oct-2022,Down Day
Axis Bank,19-10-2022,829.85,818.45,838.45,816.9,10870000,1.65%,11.4,0.013928768,21.55,0.026380218,825.85,0.00484349,-0.08,Oct-2022,Up Day
Axis Bank,18-10-2022,816.35,820,822.9,811.55,8470000,0.27%,-3.65,-0.00445122,11.35,0.013985583,829.85,-0.01626800,-0.22,Oct-2022,Down Day
Axis Bank,17-10-2022,814.15,803.5,817,797.1,9460000,1.71%,10.65,0.013254512,19.90,0.0249655,816.35,-0.00269492,0.12,Oct-2022,Down Day
Axis Bank,14-10-2022,800.5,815.55,820.7,794.45,8220000,-0.19%,-15.05,-0.018453804,26.25,0.033041727,814.15,-0.01676595,-0.13,Oct-2022,Down Day
Axis Bank,13-10-2022,802,807,814.95,795.6,13020000,-0.83%,-5,-0.006195787,19.35,0.024321267,800.50,0.00187383,0.58,Oct-2022,Up Day
Axis Bank,12-10-2022,808.7,789.5,810.8,783.45,21230000,2.95%,19.2,0.024319189,27.35,0.034909694,802.00,0.00835411,0.63,Oct-2022,Up Day
Axis Bank,11-10-2022,785.55,780,795.5,774.5,15950000,1.12%,5.55,0.007115385,21.00,0.027114267,808.70,-0.02862619,-0.25,Oct-2022,Down Day
Axis Bank,10-10-2022,776.85,748,778.7,745,14110000,2.80%,28.85,0.038569519,33.70,0.045234899,785.55,-0.01107504,-0.12,Oct-2022,Down Day
Axis Bank,07-10-2022,755.7,753.8,757.5,742.3,7500000,0.08%,1.9,0.002520562,15.20,0.020476896,776.85,-0.02722533,-0.47,Oct-2022,Down Day
Axis Bank,06-10-2022,755.1,750,760.4,746,9380000,1.66%,5.1,0.0068,14.40,0.019302949,755.70,-0.00079397,0.25,Oct-2022,Down Day
Axis Bank,04-10-2022,742.8,733.4,744.5,732,5440000,2.77%,9.4,0.012817017,12.50,0.017076503,755.10,-0.01628923,-0.42,Oct-2022,Down Day
Axis Bank,03-10-2022,722.75,731,742,721.05,6410000,-1.43%,-8.25,-0.01128591,20.95,0.029054851,742.80,-0.02699246,0.18,Oct-2022,Down Day
Axis Bank,30-09-2022,733.2,720,737.75,714.4,9540000,1.97%,13.2,0.018333333,23.35,0.03268477,722.75,0.01445866,0.49,Sep-2022,Up Day
Axis Bank,29-09-2022,719,722.25,730.8,711,12090000,0.36%,-3.25,-0.004499827,19.80,0.027848101,733.20,-0.01936716,0.27,Sep-2022,Down Day
Axis Bank,28-09-2022,716.45,733.9,733.9,707.7,13170000,-2.85%,-17.45,-0.023777081,26.20,0.037021337,719.00,-0.00354659,0.09,Sep-2022,Down Day
Axis Bank,27-09-2022,737.5,746.35,754.15,730.5,11360000,-0.69%,-8.85,-0.011857708,23.65,0.032375086,716.45,0.02938098,-0.14,Sep-2022,Up Day
Axis Bank,26-09-2022,742.6,759,763.5,741,11090000,-3.38%,-16.4,-0.021607378,22.50,0.030364372,737.50,0.00691525,-0.02,Sep-2022,Up Day
Axis Bank,23-09-2022,768.6,789,789,764.25,10280000,-2.61%,-20.4,-0.025855513,24.75,0.032384691,742.60,0.03501212,-0.07,Sep-2022,Up Day
Axis Bank,22-09-2022,789.2,805,808.8,784.3,7800000,-2.15%,-15.8,-0.019627329,24.50,0.031238047,768.60,0.02680198,-0.24,Sep-2022,Up Day
Axis Bank,21-09-2022,806.55,809.25,816,803.35,6570000,-0.76%,-2.7,-0.003336423,12.65,0.015746561,789.20,0.02198429,-0.16,Sep-2022,Up Day
Axis Bank,20-09-2022,812.75,806.8,816.2,802,8270000,1.84%,5.95,0.007374814,14.20,0.017705736,806.55,0.00768706,0.26,Sep-2022,Up Day
Axis Bank,19-09-2022,798.1,789.3,802,786.7,11430000,1.11%,8.8,0.011149119,15.30,0.019448328,812.75,-0.01802522,0.38,Sep-2022,Down Day
Axis Bank,16-09-2022,789.3,786.05,792.6,776.1,11470000,-0.09%,3.25,0.004134597,16.50,0.021260147,798.10,-0.01102619,0.00,Sep-2022,Down Day
Axis Bank,15-09-2022,790,805.5,806.5,787.65,6000000,-1.63%,-15.5,-0.019242706,18.85,0.023931949,789.30,0.00088686,-0.48,Sep-2022,Up Day
Axis Bank,14-09-2022,803.05,794.4,811.35,794.4,10490000,-0.31%,8.65,0.010888721,16.95,0.021336858,790.00,0.01651899,0.75,Sep-2022,Up Day
Axis Bank,13-09-2022,805.55,805,808.95,803.15,9890000,0.57%,0.55,0.00068323,5.80,0.007221565,803.05,0.00311313,-0.06,Sep-2022,Up Day
Axis Bank,12-09-2022,801,789,805,786.8,15520000,2.06%,12,0.015209125,18.20,0.023131673,805.55,-0.00564831,0.57,Sep-2022,Down Day
Axis Bank,09-09-2022,784.85,787.95,787.95,780,8730000,0.65%,-3.1,-0.00393426,7.95,0.010192308,801.00,-0.02016230,-0.44,Sep-2022,Down Day
Axis Bank,08-09-2022,779.75,761.75,782.2,757.1,13410000,3.22%,18,0.0236298,25.10,0.03315282,784.85,-0.00649806,0.54,Sep-2022,Down Day
Axis Bank,07-09-2022,755.4,743.15,758,739.05,10160000,0.72%,12.25,0.016483886,18.95,0.025641026,779.75,-0.03122796,-0.24,Sep-2022,Down Day
Axis Bank,06-09-2022,750,758,761.55,748.8,7610000,-0.81%,-8,-0.01055409,12.75,0.017027244,755.40,-0.00714853,-0.25,Sep-2022,Down Day
Axis Bank,05-09-2022,756.1,750.2,758.8,749.35,5890000,0.79%,5.9,0.007864569,9.45,0.012610929,750.00,0.00813333,-0.23,Sep-2022,Up Day
Axis Bank,02-09-2022,750.2,749,754.55,740.25,7770000,0.81%,1.2,0.001602136,14.30,0.019317798,756.10,-0.00780320,0.32,Sep-2022,Down Day
Axis Bank,01-09-2022,744.15,733.5,754.9,733.5,9350000,-0.98%,10.65,0.014519427,21.40,0.029175187,750.20,-0.00806452,0.20,Sep-2022,Down Day
Axis Bank,30-08-2022,751.5,733,753.55,733,9190000,3.13%,18.5,0.025238745,20.55,0.028035471,744.15,0.00987704,-0.02,Aug-2022,Up Day
Axis Bank,29-08-2022,728.7,730,734.9,722.05,5900000,-2.17%,-1.3,-0.001780822,12.85,0.017796551,751.50,-0.03033932,-0.36,Aug-2022,Down Day
Axis Bank,26-08-2022,744.9,748,755,741.3,4610000,0.21%,-3.1,-0.004144385,13.70,0.018481047,728.70,0.02223137,-0.22,Aug-2022,Up Day
Axis Bank,25-08-2022,743.35,753.9,758.6,740,6320000,-0.91%,-10.55,-0.013993898,18.60,0.025135135,744.90,-0.00208082,0.37,Aug-2022,Down Day
Axis Bank,24-08-2022,750.15,745,752.05,742,6880000,0.41%,5.15,0.006912752,10.05,0.013544474,743.35,0.00914778,0.09,Aug-2022,Up Day
Axis Bank,23-08-2022,747.05,738,750.85,733.8,6590000,0.70%,9.05,0.012262873,17.05,0.023235214,750.15,-0.00413251,-0.04,Aug-2022,Down Day
Axis Bank,22-08-2022,741.85,753.4,754.45,739.2,4990000,-2.07%,-11.55,-0.015330502,15.25,0.020630411,747.05,-0.00696071,-0.24,Aug-2022,Down Day
Axis Bank,19-08-2022,757.5,772,772.65,750.25,7550000,-0.99%,-14.5,-0.018782383,22.40,0.029856714,741.85,0.02109591,0.51,Aug-2022,Up Day
Axis Bank,18-08-2022,765.05,772,776,762.1,9450000,-0.91%,-6.95,-0.009002591,13.90,0.018239076,757.50,0.00996700,0.25,Aug-2022,Up Day
Axis Bank,17-08-2022,772.1,771.4,773.75,766.25,7670000,0.97%,0.7,0.000907441,7.50,0.009787928,765.05,0.00921508,-0.19,Aug-2022,Up Day
Axis Bank,16-08-2022,764.65,765,772,758.45,7050000,0.54%,-0.35,-0.000457516,13.55,0.017865383,772.10,-0.00964901,-0.08,Aug-2022,Down Day
Axis Bank,12-08-2022,760.55,758.7,762,753.4,4610000,0.22%,1.85,0.002438381,8.60,0.011414919,764.65,-0.00536193,-0.35,Aug-2022,Down Day
Axis Bank,11-08-2022,758.85,743.05,760.65,743.05,12380000,2.69%,15.8,0.02126371,17.60,0.023686158,760.55,-0.00223522,1.69,Aug-2022,Down Day
Axis Bank,10-08-2022,739,745,747.85,736.15,9070000,-0.88%,-6,-0.008053691,11.70,0.0158935,758.85,-0.02615800,-0.27,Aug-2022,Down Day
Axis Bank,08-08-2022,745.55,730,747.35,728.1,8190000,2.34%,15.55,0.02130137,19.25,0.026438676,739.00,0.00886333,-0.10,Aug-2022,Up Day
Axis Bank,05-08-2022,728.5,724,731.2,721.2,4580000,0.96%,4.5,0.00621547,10.00,0.013865779,745.55,-0.02286902,-0.44,Aug-2022,Down Day
